row,col,std,custom,similarity,match
36,35,,,1.0,True
36,36,,,1.0,True
36,37,,,1.0,True
36,38,,,1.0,True
36,39,,,1.0,True
36,40,,,1.0,True
36,41,,,1.0,True
36,42,,,1.0,True
36,43,,,1.0,True
36,44,,,1.0,True
36,45,,,1.0,True
36,46,,,1.0,True
36,47,,,1.0,True
36,48,,,1.0,True
36,49,,,1.0,True
36,50,,,1.0,True
36,51,,,1.0,True
36,52,,,1.0,True
36,53,,,1.0,True
36,54,,,1.0,True
36,55,,,1.0,True
36,56,,,1.0,True
36,57,,,1.0,True
36,58,,,1.0,True
36,59,,,1.0,True
36,60,,,1.0,True
36,61,,,1.0,True
37,0,,,1.0,True
37,1,Cat-variedad,Catavariedao,0.833,False
37,2,,,1.0,True
37,3,A Panzaleo,A Panzaleo,1.0,True
37,4,Colonia,Colonia,1.0,True
37,5,,,1.0,True
37,6,,,1.0,True
37,7,,,1.0,True
37,8,,,1.0,True
37,9,PANZAL,PANZAL,1.0,True
37,10,,,1.0,True
37,11,,,1.0,True
37,12,,,1.0,True
37,13,,,1.0,True
37,14,,D,0.0,False
37,15,,,1.0,True
37,16,,D,0.0,False
37,17,,,1.0,True
37,18,,,1.0,True
37,19,,D,0.0,False
37,20,,,1.0,True
37,21,,,1.0,True
37,22,,D,0.0,False
37,23,,LJ,0.0,False
37,24,E,L,0.0,False
37,25,,0,0.0,False
37,26,,,1.0,True
37,27,,,1.0,True
37,28,,,1.0,True
37,29,,,1.0,True
37,30,,,1.0,True
37,31,,,1.0,True
37,32,,,1.0,True
37,33,,,1.0,True
37,34,,D,0.0,False
37,35,,,1.0,True
37,36,,,1.0,True
37,37,,,1.0,True
37,38,,,1.0,True
37,39,,,1.0,True
37,40,,,1.0,True
37,41,,,1.0,True
37,42,,,1.0,True
37,43,,,1.0,True
37,44,a,,0.0,False
37,45,,,1.0,True
37,46,,,1.0,True
37,47,,,1.0,True
37,48,,,1.0,True
37,49,,,1.0,True
37,50,,,1.0,True
37,51,,,1.0,True
37,52,,,1.0,True
37,53,,,1.0,True
37,54,,,1.0,True
37,55,,,1.0,True
37,56,,,1.0,True
37,57,,,1.0,True
37,58,,,1.0,True
37,59,,,1.0,True
37,60,,,1.0,True
37,61,,,1.0,True
38,0,,,1.0,True
38,1,CATALOGO,CATALOGO,1.0,True
38,2,,B,0.0,False
38,3,,o,0.0,False
38,4,,D,0.0,False
38,5,5,,0.0,False
38,6,,3,0.0,False
38,7,,3,0.0,False
38,8,54,54,1.0,True
38,9,,,1.0,True
38,10,,,1.0,True
38,11,,,1.0,True
38,12,,,1.0,True
38,13,,,1.0,True
38,14,,,1.0,True
38,15,,,1.0,True
38,16,,B,0.0,False
38,17,60,60,1.0,True
38,18,,D,0.0,False
38,19,6,D,0.0,False
38,20,6,,0.0,False
38,21,,D,0.0,False
38,22,,o,0.0,False
38,23,6,,0.0,False
38,24,,O,0.0,False
38,25,,D,0.0,False
38,26,6,O,0.0,False
38,27,,D,0.0,False
38,28,,O,0.0,False
38,29,,D,0.0,False
38,30,,,1.0,True
38,31,,,1.0,True
38,32,,8,0.0,False
38,33,&,,0.0,False
38,34,63,63,1.0,True
38,35,,E,0.0,False
38,36,,8,0.0,False
38,37,,8,0.0,False
38,38,67,67,1.0,True
38,39,,8,0.0,False
38,40,,8,0.0,False
38,41,,,1.0,True
38,42,,,1.0,True
38,43,,,1.0,True
38,44,2,,0.0,False
38,45,,N,0.0,False
38,46,,,1.0,True
38,47,74,74,1.0,True
38,48,,o,0.0,False
38,49,,,1.0,True
38,50,,K,0.0,False
38,51,,,1.0,True
38,52,08,08,1.0,True
38,53,,,1.0,True
38,54,82,82,1.0,True
38,55,,,1.0,True
38,56,,D8,0.0,False
38,57,,,1.0,True
38,58,,8,0.0,False
38,59,,Do,0.0,False
38,60,88,88,1.0,True
38,61,68,68,1.0,True
